session_id,sample_idx,dt,imu0_ax,imu0_ay,imu0_az,imu0_gx,imu0_gy,imu0_gz,imu1_ax,imu1_ay,imu1_az,imu1_gx,imu1_gy,imu1_gz,ts,imu0_ax_f,imu0_gx_f,imu0_ay_f,imu0_gy_f,imu0_az_f,imu0_gz_f,imu1_ax_f,imu1_gx_f,imu1_ay_f,imu1_gy_f,imu1_az_f,imu1_gz_f,time_s,knee_angle_imu,thigh_pitch,shank_pitch
20260218_175550,900,0.01,10.542,-0.642,4.354,0.5898695652173913,0.3996722408026756,-0.5908896321070234,-3.057,-9.677,-0.123,-0.1257826086956521,0.2988327759197324,-0.0754046822742474,475077,9.280361280836626,0.3663591802983073,-2.1562046339120924,0.3147206887324343,4.411606414503887,-0.6164535619447087,-2.873478000417585,-0.0490706578211465,-9.47338800403604,0.0500759892683186,0.0265584216259435,-0.017952424115349,9.02,102.65411520183315,65.76888000753112,-11.577004790635725
20260218_175550,901,0.01,10.142,-0.765,4.842,0.6858695652173914,0.4686722408026755,-0.5668896321070234,-4.483,-9.44,0.396,-0.0857826086956521,0.4018327759197324,-0.0374046822742474,475087,9.191947642555142,0.3713327294096484,-2.3135433378763284,0.3175593391245306,4.606957430169813,-0.5744018719526648,-2.8792238292345664,-0.0616082111740317,-9.421564587835691,0.0346000588487559,-0.2461289400764815,-0.0005557772556577,9.03,102.22102282691277,66.0588385323765,-11.720138640710724
20260218_175550,902,0.01,9.156,-1.568,5.317,0.5168695652173914,0.6066722408026756,-0.4548896321070234,-4.728,-9.43,-0.13,-0.0647826086956521,0.3348327759197324,0.0185953177257525,475097,9.1048845227958,0.389710227505893,-2.440507831130099,0.3118454530954416,4.776474666612739,-0.5269770245739169,-2.859984316698605,-0.0825356799846168,-9.380267579662204,0.0190038980788627,-0.4530681379156595,0.01774591445166,9.04,101.82826451321353,66.3137152678586,-11.858020218927876
20260218_175550,903,0.01,8.224,-2.747,5.41,0.3338695652173913,0.5836722408026757,-0.4048896321070234,-4.144,-9.517,-0.236,-0.0867826086956521,0.1148327759197324,0.0535953177257525,475107,9.035288391459764,0.4203093206216118,-2.516174490419472,0.2964753401536381,4.909918414656648,-0.4756277393959174,-2.814574265962432,-0.1103494770998981,-9.352437005366212,0.0043202228541902,-0.5770646999518403,0.0362132781643059,9.05,101.47020837723768,66.54409980187829,-11.985691820884032
20260218_175550,904,0.01,7.759,-3.773,5.337,0.3438695652173913,0.4476722408026755,-0.3888896321070234,-3.371,-9.48,-0.657,-0.0697826086956521,-0.1251672240802675,0.0765953177257525,475117,8.997639141612428,0.4612339729620018,-2.5212263908001145,0.2720043092461189,5.000400280722209,-0.4216557594599089,-2.74575593641758,-0.1430057323654468,-9.340030599051977,-0.0082638956216125,-0.6059228494300423,0.0540210980366693,9.06,101.136766452906,66.76458222949937,-12.098651317594625
20260218_175550,905,0.01,7.774,-4.307,5.332,0.3738695652173913,0.3126722408026756,-0.3648896321070234,-1.906,-9.168,-1.068,-0.0897826086956521,-0.5231672240802675,0.1085953177257525,475127,9.001624649979409,0.5097764504943677,-2.4419967412418644,0.2406133905615627,5.045179766434499,-0.3662018315545799,-2.659581259205333,-0.1780138650548608,-9.343852461676857,-0.0178359270333108,-0.5339811162959051,0.0703560258753191,9.07,100.81410016228742,66.99240376092884,-12.193496076783733
20260218_175550,906,0.01,8.132,-4.186,4.96,0.3318695652173913,0.1236722408026755,-0.3478896321070234,-0.852,-9.155,-1.211,-0.1867826086956521,-0.5371672240802675,0.1285953177257525,475137,9.049866240658924,0.5623732640832497,-2.2738689936963503,0.2057137063928299,5.04578868055443,-0.3102975553892577,-2.563634801241673,-0.212591136077776,-9.363407468087948,-0.0241837247011279,-0.3633078729541349,0.0845044836311064,9.08,100.48645933076641,67.24527077099287,-12.268269898240716
20260218_175550,907,0.01,8.662,-3.259,4.642,0.4078695652173913,-0.0293277591973244,-0.3308896321070234,-0.955,-9.252,-0.573,-0.2567826086956521,-0.2441672240802676,0.1135953177257525,475147,9.13712318780094,0.6147072748452974,-2.023047958410564,0.1712800440593532,5.007524051506587,-0.2549535747571286,-2.464858696150768,-0.2438839397486416,-9.39683887249334,-0.0280246203908405,-0.1042212844407979,0.0959108639428936,9.09,100.13877153514515,67.53880962494281,-12.32241883991203
20260218_175550,908,0.01,9.294,-1.834,4.451,0.6018695652173913,-0.1073277591973244,-0.2878896321070234,-1.442,-9.465,-0.278,-0.3077826086956521,0.0188327759197324,0.0945953177257525,475157,9.251178923937932,0.6620076637313131,-1.7061299938457466,0.141073142081013,4.938491777027374,-0.20124256809605,-2.367785258090744,-0.2692396796499768,-9.441013641693464,-0.0309057313277831,0.2251509113609865,0.1041964381233273,9.1,99.75928515086588,67.88430501063992,-12.356409838494189
20260218_175550,909,0.01,10.15,-0.437,4.716,0.8388695652173913,-0.1183277591973244,-0.2068896321070234,-2.157,-9.484,0.395,-0.3357826086956522,0.1648327759197324,0.0745953177257525,475167,9.375179862461756,0.6995343807585986,-1.3475120703578063,0.1179335605429505,4.848452290513634,-0.1503363755057181,-2.273805994289809,-0.2864919006757908,-9.4917931064076,-0.0347694459017156,0.6003905113351892,0.1091424113790884,9.11,99.3414983232155,68.28731217241098,-12.371189504373506
20260218_175550,910,0.01,10.332,0.754,4.676,1.0518695652173913,-0.0273277591973244,-0.1078896321070234,-2.776,-9.324,1.323,-0.3547826086956521,0.3108327759197324,0.0685953177257525,475177,9.490851807896698,0.723162844234729,-0.975287123654822,0.1033041154474006,4.7476993453127045,-0.1034712246028173,-2.181669341247238,-0.2942092225449022,-9.5444782251277,-0.0413129209976873,0.9932732286190484,0.1106520720959082,9.12,98.88484792182528,68.74744865908941,-12.36770341908531
20260218_175550,911,0.01,10.323,1.021,4.946,1.0548695652173912,0.1246722408026755,-0.0078896321070234,-3.345,-9.692,1.902,-0.3777826086956521,0.3818327759197324,0.0765953177257525,475187,9.581842462359532,0.729933028312243,-0.6166725486031053,0.0970723136359147,4.6461123520921,-0.0618392224544161,-2.0889224504525736,-0.2918594950454267,-9.594372045592245,-0.0513552627249695,1.3748781666693,0.108712557109732,9.13,98.39409081901753,69.25926383665396,-12.3466453443285
20260218_175550,912,0.01,10.374,0.845,4.861,0.8218695652173913,0.1426722408026756,0.0091103678929765,-3.137,-10.063,2.611,-0.3597826086956521,0.2198327759197324,0.0975953177257525,475197,9.636462330555696,0.7184203524987021,-0.2940801953652202,0.0977401350222581,4.552412928841614,-0.0264297120760187,-1.993686350327016,-0.2798534312569422,-9.637367915043669,-0.0644302997413683,1.718826404460699,0.1033740704997284,9.14,97.87774157794921,69.81376336386064,-12.308495058190145
20260218_175550,913,0.01,10.22,0.19,4.58,0.6428695652173914,0.1636722408026756,0.0401103678929765,-2.579,-9.947,2.322,-0.2567826086956521,-0.0361672240802675,0.1085953177257525,475207,9.649292379115549,0.6888341342335895,-0.022654383181909,0.1028516390020819,4.473583988897968,0.0021385631085222,-1.8960846895331345,-0.2594537388089082,-9.670452163018286,-0.0787504992758533,2.004112605788755,0.0947547664881619,9.15,97.34613091942575,70.40008130989104,-12.253787770683218
20260218_175550,914,0.01,9.843,-0.474,4.26,0.4538695652173913,0.2596722408026756,0.0821103678929765,-1.913,-9.618,2.642,-0.1697826086956521,-0.2631672240802675,0.1015953177257525,475217,9.621424588272664,0.642835234329517,0.1904011003603015,0.1095593115763561,4.414404363790428,0.0237496452882728,-1.7988318804511112,-0.2325629472955907,-9.69201529620929,-0.0915665077024906,2.217084072955248,0.0830672987575479,9.16,96.80959785365688,71.00692113905204,-12.18348100729108
20260218_175550,915,0.01,9.019,-0.633,4.119,0.4148695652173912,0.3166722408026756,0.0951103678929766,-1.31,-9.531,2.337,-0.1177826086956521,-0.4211672240802676,0.0875953177257525,475227,9.559423341385548,0.5831493391884122,0.3449218999011872,0.1151946768847238,4.3771018656386405,0.0388505993046742,-1.706832752375327,-0.2014299502101116,-9.701910911336164,-0.09981878238794,2.352314619831409,0.0686533359593458,9.17,96.2771422300544,71.62359288030025,-12.099264889645358
20260218_175550,916,0.01,8.602,-0.487,4.063,0.3508695652173912,0.2416722408026755,0.0681103678929765,-0.586,-9.647,2.253,-0.1197826086956521,-0.4761672240802675,0.0825953177257525,475237,9.47337577011604,0.5130996305009883,0.4459030099888206,0.1177235048419007,4.361189001400673,0.0484198133799695,-1.6260095360808715,-0.1683330907727539,-9.701275292707647,-0.1008873878088256,2.412351531953508,0.0520084061516597,9.18,95.75566310836636,72.24064182756307,-12.003695064070575
20260218_175550,917,0.01,8.64,-0.178,4.15,0.3658695652173913,0.1556722408026755,0.0461103678929765,-0.698,-9.735,2.21,-0.0907826086956521,-0.3021672240802676,0.0635953177257525,475247,9.37457723623103,0.4361786047990416,0.5013544174682425,0.1160043058519828,4.363570618828716,0.053843253490088,-1.561819538402213,-0.1352993068519028,-9.692183264286918,-0.0932240547084654,2.406513909643196,0.0337816207947879,9.19,95.24974843866866,72.85015475434079,-11.900096806990542
20260218_175550,918,0.01,8.9,0.499,4.384,0.4768695652173912,0.0266722408026755,0.0031103678929765,-1.167,-9.526,2.13,-0.0537826086956521,-0.1041672240802675,0.0275953177257525,475257,9.273423254040557,0.3557349821292129,0.5204737966585218,0.1098231677916978,4.378979717847347,0.0567187264577008,-1.5179812956288623,-0.1039044580346018,-9.67723722460241,-0.0767010170476199,2.3490464262503594,0.0147416219030428,9.2,94.76187577686353,73.44585530865268,-11.792268914483772
20260218_175550,919,0.01,8.908,0.955,4.566,0.3558695652173912,-0.0223277591973244,0.0081103678929765,-1.506,-9.545,2.101,-0.0747826086956521,0.0368327759197324,-0.0184046822742474,475267,9.177943608882154,0.2747932354161891,0.5124301253098895,0.0997352566263978,4.40071959369854,0.0586244078193853,-1.4957884570036857,-0.0751764379256484,-9.659171866448265,-0.0526103475815709,2.256973786602303,-0.0042903626751749,9.21,94.29283537775699,74.02308573813653,-11.684078884106485
20260218_175550,920,0.01,9.099,0.992,4.592,0.2048695652173913,0.0466722408026755,0.0321103678929765,-1.87,-9.784,1.869,-0.0907826086956521,0.1578327759197324,-0.0614046822742474,475277,9.093174505193131,0.1959761442636266,0.4857457983548591,0.0867856623795806,4.421602744791664,0.0608953224755076,-1.4941337170676794,-0.0495981604357668,-9.6405293859724,-0.0233553766626612,2.1479735944455767,-0.0225292210819217,9.22,93.84219814098684,74.57873653414839,-11.579065324864773
20260218_175550,921,0.01,9.594,0.896,4.849,0.1678695652173913,0.0296722408026755,0.0201103678929765,-2.04,-9.622,1.893,-0.0747826086956521,0.1908327759197324,-0.0774046822742474,475287,9.021311431746929,0.1214808194916879,0.4480552747003793,0.0721969791496661,4.434917099629628,0.0644477826575919,-1.5101062216149987,-0.0271875190469715,-9.62343183626032,0.0080462752179591,2.03851632135114,-0.0393172521766711,9.23,93.40871172852512,75.11114346966073,-11.480144801814157
20260218_175550,922,0.01,9.458,0.753,4.64,0.1428695652173913,-0.0273277591973244,0.0501103678929765,-1.981,-9.482,1.865,-0.0387826086956521,0.1638327759197324,-0.0824046822742474,475297,8.962395553673533,0.0530653206705287,0.4059621006743046,0.0570988768745003,4.435241791179161,0.0696789650294087,-1.5398652988841268,-0.0076196468258307,-9.609452721550095,0.0385011962696887,1.9424342927137397,-0.0541964016564418,9.24,92.99059134015629,75.61993691455083,-11.389471745292868
20260218_175550,923,0.01,9.248,0.261,4.309,-0.0301304347826086,-0.0283277591973244,0.0921103678929766,-1.73,-9.63,1.931,-0.0277826086956521,0.1168327759197324,-0.0714046822742474,475307,8.915201562996119,-0.0079763123513974,0.3647986077186019,0.0423478205665046,4.418981239488724,0.0764516724172902,-1.5794713002168843,0.0096443222186056,-9.599574000662772,0.0652946871483184,1.8699913289061647,-0.0669445386971989,9.25,92.58574215645127,76.1058131685617,-11.308444674987022
20260218_175550,924,0.01,8.928,-0.029,4.307,-0.1541304347826087,0.0936722408026755,0.1091103678929766,-1.707,-9.724,1.915,0.0192173913043478,0.0538327759197324,-0.0574046822742474,475317,8.878025016796776,-0.0608500195992538,0.3282486981671021,0.0284549432851218,4.384571277521243,0.0841576701804363,-1.6254485358258064,0.0252489906381872,-9.59420824738048,0.0863878636678643,1.8274422446979288,-0.0775693335383896,9.26,92.19198184153937,76.5702067527237,-11.237811405736917
20260218_175550,925,0.01,8.926,-0.188,4.102,-0.2491304347826087,0.0496722408026755,0.1051103678929765,-1.44,-9.599,2.012,0.0482173913043478,0.0308327759197324,-0.0654046822742474,475327,8.849187033655117,-0.1052893288171247,0.297945871196371,0.0156123711774557,4.3324018463390415,0.0918403870220148,-1.6750064186582154,0.0398695306530986,-9.5932627121894,0.1005435271276053,1.8170105619152557,-0.086265208316181,9.27,91.80731585656916,77.01487209729719,-11.177812046133662
20260218_175550,926,0.01,8.539,-0.169,4.117,-0.1821304347826087,0.0336722408026755,0.1011103678929765,-1.283,-9.643,1.772,0.0842173913043478,0.0138327759197324,-0.0804046822742474,475337,8.827226540078716,-0.1415465344325087,0.273242976282929,0.0037861873001955,4.264560629179341,0.0983516022503235,-1.7259872637348324,0.0541676261849348,-9.596220918054646,0.1073138667303109,1.8371849616453664,-0.0933474624263375,9.28,91.43026777539596,77.44142136706733,-11.12831085753671
20260218_175550,927,0.01,8.339,0.051,4.108,-0.0831304347826086,0.0796722408026755,0.1221103678929765,-1.479,-9.569,1.742,0.1122173913043478,0.0428327759197324,-0.0914046822742475,475347,8.81087432445117,-0.1703275651045748,0.2513355390762853,-0.0071672398517245,4.184510689310127,0.1025172601667734,-1.7766940891202254,0.0687660291044926,-9.602224173054056,0.1069458761084208,1.883240703475876,-0.0991802954453352,9.29,91.06020775710549,77.8508965272918,-11.088895715602726
20260218_175550,928,0.01,8.588,0.256,4.309,-0.0851304347826086,0.0426722408026755,0.1141103678929765,-1.893,-9.471,1.9,0.1142173913043478,0.0788327759197324,-0.1024046822742474,475357,8.798962183614963,-0.1926744917283978,0.2278159379487793,-0.0174023892836104,4.09677958019816,0.1032923688931448,-1.8257575636362595,0.0842254138924739,-9.610150800358497,0.1002580376095187,1.9479171314614685,-0.1041125340728507,9.3,90.69758474241999,78.24346334034655,-11.058951917233456
20260218_175550,929,0.01,8.785,0.652,3.892,-0.1731304347826087,-0.0743277591973244,0.0891103678929765,-1.93,-9.562,2.046,0.0952173913043478,0.1198327759197324,-0.1134046822742474,475367,8.790404245783147,-0.2098249361149483,0.1975858252771079,-0.0270298499736238,4.006682902125542,0.099890948348581,-1.8721362660818668,0.1010108727160587,-9.61870529995321,0.088521619474887,2.0222031100628963,-0.1084292047916868,9.31,90.3439721184091,78.6182953366845,-11.03773254490641
20260218_175550,930,0.01,9.021,0.549,4.083,-0.1801304347826087,-0.0673277591973244,0.0921103678929766,-2.094,-9.698,2.194,0.1042173913043478,0.1228327759197324,-0.1164046822742475,475377,8.7843094558641,-0.223087281518318,0.1559192951317839,-0.0361120527356633,3.9200600338130127,0.091882481970514,-1.9152466770021,0.1194448874184393,-9.626531825694933,0.0733534914551892,2.0961826929279863,-0.1123216767321501,9.32,90.00188309700235,78.97367126818467,-11.024445634812976
20260218_175550,931,0.01,9.1,0.585,3.992,-0.2301304347826087,-0.1023277591973244,0.0811103678929766,-2.083,-9.662,2.252,0.1022173913043478,0.1378327759197324,-0.1144046822742475,475387,8.7801834942611,-0.2337590260517814,0.0994020389564364,-0.0446962406833259,3.842980582310524,0.0792506768321609,-1.9551393861617796,0.1396548123213533,-9.632353321884423,0.0566062839442662,2.159878126030212,-0.1158756213601795,9.33,89.67438133083641,79.30725512992134,-11.018363539242237
20260218_175550,932,0.01,9.032,0.291,3.942,-0.2961304347826087,-0.0963277591973244,0.0751103678929765,-2.264,-9.612,2.317,0.1302173913043478,0.1098327759197324,-0.1014046822742474,475397,8.77810748133314,-0.2430917813656305,0.0264982019621117,-0.0528602770965313,3.781387303274745,0.0624130201435136,-1.9926081183139712,0.1615307253276829,-9.635117758009768,0.0402337369990498,2.204015569178948,-0.1190747040420239,9.34,89.36457622521192,79.61648213498468,-11.018941639803394
20260218_175550,933,0.01,8.837,-0.048,3.551,-0.3641304347826087,-0.0203277591973244,0.0681103678929765,-2.191,-9.756,2.334,0.1392173913043478,0.0818327759197324,-0.1144046822742475,475407,8.778774826514558,-0.2522838910165497,-0.0623928314252882,-0.0607485269121082,3.740667654790841,0.0422007477418289,-2.029139072105857,0.1847104796119634,-9.634119344391474,0.0261163407300917,2.2206457053803472,-0.1218178312636263,9.35,89.07512887297355,79.89895088515422,-11.025920241872228
20260218_175550,934,0.01,8.737,-0.476,3.605,-0.3271304347826087,-0.0293277591973244,0.0351103678929765,-1.998,-9.765,2.041,0.2092173913043478,-0.0491672240802675,-0.1334046822742474,475417,8.783324612518163,-0.2624699814038279,-0.1653727369912677,-0.0685867458025051,3.7251845552028793,0.0197998410361715,-2.066663414448429,0.2086024809207807,-9.629062316611211,0.015851937840986,2.2035778435871136,-0.1239474438840177,9.36,88.80789375648513,80.15272659288806,-11.03937965062681
20260218_175550,935,0.01,8.579,-0.634,3.598,-0.2481304347826087,-0.0593277591973244,-0.0048896321070234,-1.943,-9.635,2.237,0.2702173913043478,-0.1211672240802675,-0.1464046822742475,475427,8.792997238648804,-0.2746802770767091,-0.279810845018854,-0.0766784079744806,3.7378338447852575,-0.0033436269392281,-2.10714736800964,0.2324453270019678,-9.620046673022769,0.0105409465211874,2.1486227054084712,-0.1252848070552311,9.37,88.56378413359097,80.3764901700182,-11.059725696390828
20260218_175550,936,0.01,8.609,-0.748,3.817,-0.1991304347826087,-0.0773277591973244,-0.0388896321070234,-1.737,-9.465,1.986,0.3192173913043478,-0.1351672240802675,-0.1274046822742474,475437,8.80871372168483,-0.28975990266217,-0.4031896228906784,-0.0853920076538036,3.7797110063235855,-0.0256454832455671,-2.1521210162624222,0.2553910530976986,-9.607476921929186,0.0106158739906204,2.053672125978668,-0.1256661869847323,9.38,88.34288495163676,80.56951502397636,-11.08760002438688
20260218_175550,937,0.01,8.748,-0.641,3.806,-0.2771304347826087,-0.1233277591973244,-0.0778896321070234,-1.913,-9.438,1.803,0.3062173913043478,-0.0741672240802675,-0.1214046822742475,475447,8.830713966052782,-0.3082607486780513,-0.5337725403635669,-0.0951467032115978,3.849952963612336,-0.0455186420343932,-2.202282075934125,0.2765906731050837,-9.59192242730207,0.0157682309561729,1.918662519546656,-0.1249731205507902,9.39,88.14476461805816,80.73150430746682,-11.123731074475018
20260218_175550,938,0.01,8.655,-0.895,3.855,-0.4211304347826087,-0.1143277591973244,-0.0678896321070234,-2.384,-9.541,1.698,0.2862173913043478,0.0428327759197324,-0.1254046822742475,475457,8.858374005121691,-0.3303328920637269,-0.6709093851592439,-0.1063960053903036,3.945784094382927,-0.0615034434519385,-2.257293014032446,0.2952614864779133,-9.573978764072246,0.0250062917112016,1.7454708425173642,-0.1231516902485027,9.4,87.96887953571371,80.86236106880246,-11.168759395483825
20260218_175550,939,0.01,8.575,-0.876,3.943,-0.3621304347826087,-0.1253277591973244,-0.0778896321070234,-2.532,-9.545,1.59,0.2852173913043478,0.1448327759197324,-0.1274046822742474,475467,8.890270034235252,-0.3556427435055439,-0.8149079470557882,-0.1196025025357664,4.062758960312996,-0.0723753285881817,-2.315820477118999,0.3107253665300761,-9.554178334947563,0.0368392347471451,1.5377808170657896,-0.1202187366606479,9.41,87.81494229337653,80.96198093766735,-11.223076768956116
20260218_175550,940,0.01,8.992,-0.894,4.326,-0.2661304347826087,-0.1733277591973244,-0.1018896321070234,-2.54,-9.601,1.226,0.3022173913043478,0.1858327759197324,-0.1274046822742474,475477,8.924486386594088,-0.3833372959625278,-0.9665177783397364,-0.1351947626258473,4.1951659098903935,-0.0772163934551828,-2.3757772817452505,0.3224205209581086,-9.532973472597842,0.0495429009999317,1.3009377980361128,-0.1162555000622334,9.42,87.6831416038111,81.0301483361226,-11.286710060066312
20260218_175550,941,0.01,9.472,-0.938,4.555,-0.3221304347826087,-0.2243277591973244,-0.1108896321070234,-2.502,-9.581,1.143,0.3132173913043478,0.1398327759197324,-0.1154046822742475,475487,8.95908832740948,-0.4120682237616676,-1.1261664404395046,-0.1535005372673356,4.336531938458212,-0.0754439200272322,-2.434666199837838,0.3298986797257822,-9.510781797184354,0.0614382872013052,1.041788572593217,-0.1113908501030517,9.43,87.5741500875155,81.06658684460291,-11.359263067881587
20260218_175550,942,0.01,9.441,-0.936,4.527,-0.4441304347826087,-0.1963277591973244,-0.0708896321070234,-2.487,-9.507,0.744,0.3412173913043478,0.0338327759197324,-0.0844046822742475,475497,8.992613270349908,-0.4400865142433059,-1.293149783405083,-0.174657053431307,4.480150751408362,-0.0667960183840239,-2.489919209634391,0.3328214567988695,-9.488060791984786,0.0711165237560932,0.7684852383430301,-0.1057778984886303,9.44,87.4889170991691,81.07117042935806,-11.439912471472821
20260218_175550,943,0.01,9.168,-1.108,4.683,-0.5121304347826087,-0.1223277591973244,-0.0198896321070234,-2.465,-9.407,0.798,0.3112173913043478,0.1228327759197324,-0.0724046822742474,475507,9.024405781889255,-0.4654091712846495,-1.4649964897219856,-0.1985095447693159,4.619554795402924,-0.0512819418640052,-2.539164751319708,0.3309652019230472,-9.465374866196916,0.0775698149735264,0.4902252152372969,-0.0995697716716761,9.45,87.42830106187067,81.0442545876989,-11.52744435043043
20260218_175550,944,0.01,9.032,-1.35,4.709,-0.5241304347826087,-0.1143277591973244,0.0161103678929765,-2.483,-9.503,0.016,0.3282173913043478,0.0548327759197324,-0.0784046822742474,475517,9.05466292871213,-0.4860412886998558,-1.637195018707758,-0.2245222629968279,4.7488764808986135,-0.0291123473754471,-2.580404802296369,0.3242371022710812,-9.443428967362374,0.0802217946882247,0.2169041192988345,-0.0929014233871926,9.46,87.39263710221924,80.987046243049,-11.620316654731765
20260218_175550,945,0.01,8.986,-1.742,4.738,-0.5201304347826087,-0.1903277591973244,0.0321103678929765,-2.532,-9.496,-0.057,0.3112173913043478,0.0058327759197324,-0.1044046822742474,475527,9.084160756805447,-0.5002185985179878,-1.80338845786307,-0.2517360634452922,4.86308416954271,-0.0006302661085768,-2.612115195572064,0.3126997073732239,-9.423057229394592,0.0788778872073155,-0.0413247389794615,-0.0858826883101262,9.47,87.38135287009565,80.90191037755298,-11.716736752351357
20260218_175550,946,0.01,8.956,-2.066,5.001,-0.5391304347826087,-0.2393277591973244,0.0551103678929765,-2.838,-9.401,-0.276,0.3142173913043478,0.0498327759197324,-0.1064046822742474,475537,9.113750835470826,-0.5066283783126425,-1.9560254854212864,-0.2788043627313645,4.958113737011915,0.0337369796303434,-2.633287464262116,0.2965972516725183,-9.405165987628664,0.0736300907045619,-0.2745658308397542,-0.0786030144759526,9.48,87.39273350864532,80.79251950974363,-11.814746981611044
20260218_175550,947,0.01,8.821,-2.345,4.962,-0.5691304347826086,-0.3283277591973244,0.0711103678929765,-2.88,-9.333,-0.408,0.2892173913043478,0.0788327759197324,-0.0814046822742474,475547,9.143795136628372,-0.5045721058579917,-2.087334442156392,-0.3041212817867845,5.030932062963166,0.0734925685654999,-2.643416543088274,0.2763749363713242,-9.390639052142568,0.0647520927988922,-0.4737340058442942,-0.0711430100159932,9.49,87.42389761428879,80.66379068334666,-11.912311702364551
20260218_175550,948,0.01,8.832,-2.673,5.026,-0.5461304347826087,-0.3883277591973244,0.0981103678929765,-2.808,-9.33,-0.578,0.2732173913043478,0.0608327759197324,-0.0554046822742474,475557,9.173726106991683,-0.4940461043420511,-2.190398571278375,-0.3260287281127217,5.079564384107869,0.1180517258203779,-2.6424259935838608,0.2526819508811592,-9.380223047225304,0.0526131535733869,-0.6311011746425287,-0.0635857802305077,9.5,87.47099019077523,80.52161294951253,-12.007396859712232
20260218_175550,949,0.01,9.1,-2.84,5.177,-0.4501304347826087,-0.3693277591973244,0.1421103678929766,-2.396,-9.38,-0.7,0.2362173913043478,-0.0241672240802675,-0.0414046822742474,475567,9.201881539091724,-0.4757322298703938,-2.260082435762644,-0.3430651488072783,5.103102166146831,0.1667018933798821,-2.630533351877941,0.2263510578547913,-9.374419225869143,0.0376276499685662,-0.740796917478243,-0.0560234056097394,9.51,87.52954216918509,80.37242605368469,-12.098031777130217
20260218_175550,950,0.01,9.215,-2.368,5.097,-0.4001304347826087,-0.3753277591973244,0.1931103678929766,-2.09,-9.375,-1.162,0.2042173913043478,-0.0521672240802675,-0.0444046822742474,475577,9.225684685419305,-0.4509080004297826,-2.2936056413652928,-0.3542069245885663,5.101691367614845,0.2185604585721385,-2.608097754427884,0.1983520429795807,-9.373408932524876,0.0202469485652975,-0.7992211224070077,-0.048558518006189,9.52,87.59490489588481,80.22274686163003,-12.182348242485158
20260218_175550,951,0.01,9.242,-2.052,5.172,-0.3641304347826087,-0.4193277591973244,0.2541103678929766,-2.268,-9.293,-0.92,0.1612173913043478,-0.0301672240802675,-0.0384046822742474,475587,9.242138894755849,-0.4213017125619763,-2.290674009922156,-0.3590556393664748,5.076488291290664,0.2725495355643276,-2.57553365766566,0.169722299075762,-9.377031737172398,0.0009923112580869,-0.8053197809305416,-0.0413040720103771,9.53,87.66265383594094,80.0787412359772,-12.258604928081835
20260218_175550,952,0.01,9.558,-1.712,5.051,-0.3301304347826087,-0.4293277591973244,0.3161103678929766,-2.571,-9.27,-0.693,0.1372173913043478,0.0508327759197324,-0.0314046822742474,475597,9.248510945377165,-0.3889270724875842,-2.2532268313598784,-0.3579363668996615,5.02956544372497,0.3274021329365548,-2.5333740527874973,0.1414837206452658,-9.384823317971184,-0.0194824886393095,-0.7606781081943873,-0.0343843240643301,9.54,87.7288742720711,79.9459067932282,-12.325218934700684
20260218_175550,953,0.01,9.745,-1.723,4.95,-0.3351304347826087,-0.4093277591973244,0.3751103678929766,-2.788,-9.431,-0.601,0.0962173913043478,0.0638327759197324,-0.0334046822742474,475607,9.243015622252862,-0.3559287712340971,-2.1849816504158164,-0.3518885183568125,4.963755269782619,0.3817055225829829,-2.482501912030536,0.1145593579082474,-9.39610733137853,-0.0403245316963671,-0.6694126050703667,-0.027937721819394,9.55,87.7902895714765,79.82888051644213,-12.380829912081374
20260218_175550,954,0.01,9.578,-1.836,4.939,-0.3531304347826087,-0.3193277591973243,0.4481103678929766,-2.847,-9.66,-0.365,0.0342173913043478,0.0648327759197324,-0.0344046822742474,475617,9.225303778050025,-0.3244561161986512,-2.090995598399394,-0.3425499493770235,4.882433461783135,0.4339784558255994,-2.424468015875736,0.0897048258181236,-9.410119622512722,-0.0604494216745922,-0.5378884393414888,-0.0221198571733276,9.56,87.84425444859401,79.73133578144615,-12.424409769959835
20260218_175550,955,0.01,9.315,-2.106,4.762,-0.3851304347826087,-0.2293277591973244,0.5131103678929766,-2.713,-9.547,-0.165,0.0452173913043478,0.0088327759197324,-0.0244046822742474,475627,9.196606096714524,-0.2965627128317891,-1.9773951725312369,-0.3319565511631535,4.789260140298091,0.482771252499339,-2.3617393490770486,0.0674676085980866,-9.426126182009131,-0.0785814790887482,-0.3743234109394563,-0.0171031837767235,9.57,87.88868747728027,79.65590572786118,-12.455406794858536
20260218_175550,956,0.01,8.938,-2.246,4.491,-0.3741304347826087,-0.2313277591973244,0.5391103678929766,-2.296,-9.379,-0.194,0.0582173913043478,-0.0971672240802675,-0.0154046822742474,475637,9.159490655661026,-0.2741150126615503,-1.851290437109146,-0.3222991229286243,4.687910959167788,0.5267733481385661,-2.297723945739751,0.0481815415392101,-9.44349113130484,-0.0933854500167655,-0.1883417827098222,-0.0130703768075491,9.58,87.92203587180168,79.6040752193645,-12.473888908833807
